SALEPRICE,CONSTYR,LOTSQFT,CALC_ACRES,LANDVAL1,IMPVAL,ZIPCODE,SALEDATE,SALETYPE
403000,1999,1610,0,28350,57688,891310000,20260401,R
590000,1999,2203,0,52850,77092,940100000,20260401,R
372000,2000,1370,0,30100,53906,890310000,20260401,R
445000,2003,1978,0,30450,74565,891430000,20260401,R
386500,1997,1296,0,33250,46212,891290000,20260401,R
410000,1996,1360,0,36750,49609,891290000,20260401,R
422500,1999,1565,0,37800,63778,891300000,20260401,R
150000,1993,1925,0,33600,57609,891450000,20260401,B
300000,1950,1230,0,25200,17291,891010000,20260401,R
320000,1997,1295,0,39550,49794,852240000,20260401,R
525000,2002,2611,0,35700,96647,891310000,20260401,D
415000,1988,1692,0,27650,42019,891100000,20260401,R
343000,1984,1095,0,23100,26160,891100000,20260401,R
400000,2003,1396,0,33250,61459,891310000,20260401,R
320000,1998,1004,0,25200,39111,891060000,20260401,R
480100,2006,2963,0,39200,111584,852880000,20260401,R
100000,1988,1192,0,33600,35630,891310000,20260401,B
415000,1994,1456,0,33250,48774,891450000,20260401,R
435000,2011,1503,0,34650,83875,891660000,20260401,R
421000,2007,1599,0,35350,79501,890850000,20260401,R
442000,1994,1611,0,33600,46897,891290000,20260401,R
450000,2004,2166,0,30100,90076,891430000,20260401,R
400000,1990,1577,0,40950,49607,891280000,20260401,R
450000,1989,1800,0,43400,52624,891170000,20260401,R
397000,2000,1494,0,33250,60932,891300000,20260401,R
475000,2004,1896,0,32200,83076,891310000,20260401,R
455000,2002,1854,0,32900,74164,908080000,20260401,D
469900,1996,2230,0,39200,67445,891170000,20260401,R
488000,1999,1284,0,50750,54401,90960000,20260401,R
485000,2000,1681,0,52850,69019,891350000,20260401,R
420000,1987,1489,0,28000,38574,891080000,20260401,R
333000,1996,1245,0,7000,40151,890300000,20260401,R
405000,1981,1198,0,24500,24348,891100000,20260401,R
315000,2010,2015,0,35350,97369,852240000,20260401,R
400000,1985,1602,0,27650,37206,891070000,20260401,R
525000,2013,2948,0,39900,133475,840700000,20260401,R
471500,1990,1946,0,35000,53354,891490000,20260401,R
350000,1955,908,0,26250,12878,891290000,20260401,R
440000,1984,1642,0,28350,33922,891080000,20260401,R
395100,2002,1753,0,29750,65179,890320000,20260401,R
318000,1993,1238,0,29400,44419,921300000,20260401,F
445000,1990,1946,0,35000,52548,891070000,20260401,R
330000,1990,1618,0,28350,50111,891080000,20260401,R
300000,1961,1213,0,26250,15572,890300000,20260401,R
375000,1999,1303,0,30450,51307,891495183,20260401,R
420000,1989,1793,0,35000,46342,891490000,20260401,R
410500,2002,1564,0,41650,65687,891290000,20260401,R
489000,1990,2169,0,40950,58887,891280000,20260401,R
480000,1988,1608,0,42700,47662,891170000,20260401,R
530000,2002,2143,0,49350,86206,891470000,20260401,R
490000,1995,2288,0,52850,74433,891170000,20260401,R
509500,1994,2472,0,35700,68614,891290000,20260401,R
450000,2007,1746,0,33250,88822,891660000,20260401,R
570000,2018,1925,0.227787,30800,130386,891040000,20260401,R
395000,1992,1262,0,32550,43487,891280000,20260401,R
650000,1993,2012,0,57750,63000,891340000,20260401,R
490000,1995,1949,0,52850,70387,891170000,20260401,R
350000,1968,1364,0,33250,18996,891060000,20260401,R
400000,2001,1650,0,33950,64195,890310000,20260401,R
385000,2003,1857,0,27650,68951,891080000,20260401,R
375000,2000,1416,0,28700,58064,891310000,20260401,R
325000,1954,1004,0,26250,15717,890300000,20260401,R
320000,2002,2024,0,33250,73343,331460000,20260401,R
499999,2004,2816,0,35700,110083,891431167,20260401,R
320000,1988,836,0,23100,24068,891420000,20260401,R
565000,1995,1838,0,51800,66623,891340000,20260401,R
440000,1976,1533,0,32550,22055,891070000,20260401,F
175000,1991,1163,0,24500,31963,890520000,20260401,R
485000,1990,1863,0,45203,64614,891470000,20260401,R
498000,2004,1894,0,35700,89440,891310000,20260401,R
300000,1971,1200,0,10500,14977,891060000,20260401,R
510000,1999,1678,0,51100,61371,891440000,20260401,F
490000,2005,2304,0,38150,89373,891292728,20260401,R
558000,2005,2897,0,35700,115785,891310000,20260401,R
660000,2006,2440,0,68600,113881,891380000,20260401,R
381000,1996,1252,0,31500,44990,891310000,20260401,R
425000,2002,1674,0,33250,71453,891310000,20260401,R
515000,2001,1434,0,56210,61121,891440000,20260401,R
490000,1990,2052,0,40250,56191,891170000,20260401,R
399900,1999,1844,0,29750,65631,891430000,20260401,R
315000,1990,1025,0,23100,31050,891420000,20260401,R
433000,2001,1593,0,33250,64069,891300000,20260401,R
262300,1954,1016,0,26250,14659,890300000,20260401,R
480000,1993,2221,0,39550,61586,891290000,20260401,R
465000,1989,2211,0,40950,56451,891280000,20260401,R
350000,1955,718,0,26250,11630,891290000,20260401,R
625000,2003,2013,0,64400,79338,891380000,20260401,R
390000,1986,1612,0,24500,36568,891070000,20260401,R
470000,2000,2225,0,30450,75561,891310000,20260401,R
679000,2008,2173,0,70350,123494,891380000,20260401,R
402000,1957,1673,0,28000,27034,891040000,20260401,R
590000,1999,1841,0,58100,81561,891350000,20260401,R
194700,1956,1180,0,26250,16576,344750000,20260401,T
490000,2000,2697,0,37800,89120,891170000,20260401,R
345000,1963,1500,0,26250,18620,890320000,20260401,R
385000,1985,1292,0,35700,35576,891070000,20260401,R
345000,1944,1387,0,28000,17359,891040000,20260401,R
410000,1993,1734,0,45500,55279,890110000,20260401,R
405000,1998,1702,0,31500,59602,891080000,20260401,R
200000,1997,920,0,25900,34365,891230000,20260401,R
320000,1963,1470,0,24850,20934,891010000,20260401,R
330000,1993,1688,0,23450,56757,891420000,20260401,D
392000,1963,1669,0,26250,21042,891011255,20260401,R
345000,1988,1355,0,23450,36932,891420000,20260401,R
370000,1997,1422,0,33250,48578,891300000,20260401,R
453000,1999,2207,0,50750,77334,891470000,20260401,R
350000,1960,1161,0,24500,16878,890300000,20260401,R
922000,1963,1204,0,30800,18489,852540000,20260401,M
380000,1960,1374,0,34650,20180,891070000,20260401,R
250000,1963,1496,0,25550,18530,891210000,20260401,R
477000,2010,2072,0,37800,104913,891660000,20260401,R
435000,1993,1636,0,24850,48581,891420000,20260401,R
440000,1988,1558,0,42700,44643,891175503,20260401,R
529000,2004,1894,0,35700,89036,891280000,20260401,U
300000,1982,1440,0,28000,23885,891560000,20260401,R
650000,1995,2718,0,51800,83725,891340000,20260401,R
530000,2012,2122,0,37800,113307,891660000,20260401,R
310000,1963,1100,0,26250,15990,891010000,20260401,R
435000,2008,1687,0,39900,80558,891300000,20260401,R
345000,1961,1065,0,33950,16972,891070000,20260401,R
779000,1993,1653,0,63350,62848,891170000,20260401,R
230000,1955,1218,0,31500,19348,891830000,20260401,R
370000,1956,1851,0,27300,22527,927820000,20260401,R
362000,1990,1508,0,35000,50222,891310000,20260401,R
304471,1958,1166,0,34650,19476,891170000,20260401,R
381000,1977,1247,0,27300,20344,891040000,20260401,R
420000,1964,1636,0,31850,21721,891070000,20260401,R
305000,1981,1247,0,27300,24554,891040000,20260401,R
240000,1955,1426,0,31500,18446,891230000,20260401,R
500000,2001,2306,0,38850,91957,891430000,20260401,U
460000,1957,2073,0,28000,21844,891040000,20260401,R
512000,2002,2056,0,65450,75418,891350000,20260401,F
335000,1959,1242,0,24500,16682,910300000,20260401,R
205000,1960,1766,0,24500,23710,891480000,20260401,R
360000,1963,1335,0,34650,18908,891460000,20260401,R
380000,1947,1439,0,28000,18293,891040000,20260401,R
360000,1975,1156,0,24150,17208,891100000,20260401,R
720000,1999,3007,0,81200,95951,968150000,20260401,R
735000,2005,2306,0,71750,97657,891380000,20260401,R
330000,1962,1096,0,34650,17093,891461413,20260401,R
120191,1947,1120,0,28000,15245,891180000,20260401,R
509000,1995,1846,0,46200,60283,891470000,20260401,R
280000,1964,1636,0,31850,21081,891440000,20260401,R
350000,1955,1457,0,28000,16559,891040000,20260401,R
266000,1954,1159,0,28000,17497,913400000,20260401,D
477000,1985,2491,0,33250,48516,891280000,20260401,R
315000,1953,1344,0,26250,17141,890300000,20260401,R
340000,1956,1008,0,27300,15567,891060000,20260401,R
240000,1964,1100,0,31500,16457,891230000,20260401,R
349990,1981,1526,0,38150,28634,891130000,20260401,R
337000,1960,1809,0,35000,21658,891470000,20260401,R
390000,1998,1360,0,46900,60765,891340000,20260401,R
370000,1953,1628,0,28000,21789,891040000,20260401,R
380000,1960,1450,0,24500,20409,890300000,20260401,R
430000,1994,1587,0,35000,57406,891170000,20260401,R
610000,2001,1833,0,75250,74467,891350000,20260401,R
118266,1953,1188,0,26250,15143,890300000,20260401,P
548800,1999,1610,0,58100,62260,891350000,20260401,R
222000,1963,1356,0,26250,20091,890520000,20260401,R
325000,1944,946,0,28000,14023,891040000,20260401,R
480000,2000,1409,0,52850,60121,891480000,20260401,R
479000,1975,1778,0,37450,22549,891450000,20260401,R
375000,1978,1562,0,30100,24195,891080000,20260401,R
386000,1964,1248,0,30800,19334,891080000,20260401,R
670000,2005,2590,0,68600,112943,941120000,20260401,R
430000,1996,1576,0,46900,61962,891340000,20260401,R
477100,2000,2102,0,35000,79932,956240000,20260401,R
584000,1995,2965,0,44450,91047,891300000,20260401,R
322000,1979,1620,0,38500,27249,210300000,20260401,R
222000,1960,884,0,27300,11681,891390000,20260401,R
286000,1964,1982,0,39550,26744,891780000,20260401,R
410000,1998,1360,0,46900,60765,891340000,20260401,R
375000,1955,1308,0,31500,16847,452270000,20260401,R
300000,1993,1688,0,33600,53202,890050000,20260401,R
350000,1963,1399,0,25550,19901,891210000,20260401,R
317000,1963,1180,0,31850,17906,891070000,20260401,D
328700,1993,1879,0,31500,60918,890770000,20260401,T
355000,1972,1272,0,26250,19072,891690000,20260401,R
275000,1955,1187,0,28000,13766,902620000,20260401,R
485000,1995,2218,0,37100,66645,891470000,20260401,R
410000,1993,1816,0,35700,56774,950510000,20260401,R
330000,1986,1175,0,29750,32772,891080000,20260401,R
482250,1996,1402,0,46900,57554,87310000,20260401,R
500000,1988,1698,0,59850,50692,891280000,20260401,R
400000,2004,1667,0,29400,73210,890300000,20260401,R
316000,1970,1056,0,28000,14728,890300000,20260401,R
350000,1964,1185,0,24150,18768,891100000,20260401,R
256600,1964,1760,0,24150,23343,891230000,20260401,R
410000,1990,1394,0,36400,46680,891470000,20260401,R
540000,1994,1838,0,37800,63474,891300000,20260401,R
477500,1998,1360,0,46900,61958,891340000,20260401,R
575000,1978,1766,0,62300,34223,891020000,20260401,R
575000,2003,3375,0,45500,119475,891310000,20260401,R
380000,1987,1236,0,28350,35786,891080000,20260401,R
385000,1999,1303,0,31973,49602,891490000,20260401,R
325000,1962,1380,0,38500,18413,891020000,20260401,R
565000,2003,3453,0,47250,120615,891300000,20260401,R
325000,1964,1624,0,24150,20773,890300000,20260401,R
320000,1984,1879,0,30100,37258,891560000,20260401,R
405000,1980,1480,0,31150,28535,891084849,20260401,U
420000,1998,1500,0,46900,66406,891350000,20260401,R
395000,1997,1585,0,25900,54179,891310000,20260401,R
335000,1965,988,0,37450,14821,891450000,20260401,R
295000,1956,1538,0,26250,21261,891012614,20260401,U
352000,1960,1288,0,27300,12463,891150000,20260401,R
390000,1985,1912,0,23450,41177,891100000,20260401,F
522000,1977,2685,0,62300,48022,926480000,20260401,R
208000,1995,1085,0,28700,44525,891160000,20260401,R
388000,1984,1734,0,30450,32069,891080000,20260401,R
240000,1958,1306,0,28350,16989,891480000,20260401,R
400000,1980,1413,0,30100,29910,891080000,20260401,R
280000,1964,1227,0,26250,28877,890320000,20260401,R
879000,2005,2104,0,108150,105871,891380000,20260401,R
525000,2006,2763,0,35350,124655,890850000,20260401,R
412000,1992,1510,0,34300,50228,891300000,20260401,R
325000,1963,2000,0,25550,25986,890300000,20260401,R
270000,1963,1963,0,32200,23547,891080000,20260401,R
380000,1940,1145,0,38150,18405,890840000,20260401,R
158000,1963,880,0,28000,7792,891030000,20260401,R
398000,1975,1249,0,35700,22232,891070000,20260401,R
465000,1992,1650,0,24500,48032,891040000,20260401,U
335000,1954,1242,0,28000,15909,891080000,20260401,R
387000,1973,1519,0,37450,21485,891450000,20260401,R
331000,1987,2190,0,28350,50221,891080000,20260401,R
625000,1997,2625,0,68250,79433,891440000,20260401,R
655000,1998,2457,0,60900,92532,891170000,20260401,R
80000,1973,0,0,23100,15724,891020000,20260401,R
345000,1960,1394,0,27300,17423,891062658,20260401,U
485000,1988,1610,0,37800,50533,891300000,20260401,R
386300,1993,1200,0,34300,44524,852880000,20260401,R
395000,2001,1576,0,25900,59115,890320000,20260401,R
340000,1956,1742,0,27300,23239,890300000,20260401,R
400000,1963,1508,0,37450,38260,891020000,20260401,F
340000,1985,1219,0,32200,34286,891085347,20260401,R
225000,1961,1205,0,29750,18053,891390000,20260401,R
575000,2000,2989,0,55650,99541,891170000,20260401,R
430000,1995,1689,0,50750,62373,891470000,20260401,U
389998,1964,2082,0,26600,32866,891210000,20260401,R
240000,1979,1522,0,32900,26065,891082522,20260401,D
461300,2005,2043,0,35350,95893,890850000,20260401,R
319706,2003,1814,0,36050,75847,890310000,20260401,A
457000,1995,1360,0,50750,53966,891340000,20260401,R
207320,1963,1161,0,29750,42812,891040000,20260401,A
342000,1963,1271,0,29750,16738,891690000,20260401,R
480000,1991,1188,0,46200,43315,891340000,20260401,R
416000,1994,1916,0,40250,66674,891300000,20260401,R
460000,2004,1630,0,46200,77209,891290000,20260401,R
450000,1999,1600,0,44450,60867,891300000,20260401,R
410000,2000,1585,0,34913,62841,891300000,20260401,R
449900,1996,1533,0,46900,61446,891340000,20260401,R
310000,2002,2300,0,35000,81875,891230000,20260401,R
470000,1996,1826,0,49350,66975,891470000,20260401,R
395000,1965,1208,0,29750,21739,891690000,20260401,R
349000,1956,1180,0,26250,16309,891010000,20260401,R
315000,1953,936,0,25200,11437,890740000,20260401,R
922000,1954,1465,0,31500,19319,852540000,20260401,M
620000,1995,2244,0,56350,84026,891280000,20260401,R
395000,1961,2029,0,28000,30065,891040000,20260401,R
806500,2000,2551,0,82950,99523,891390000,20260401,R
327795,1957,1385,0,28000,18363,750190000,20260401,T
310000,1960,1757,0,38150,26716,891280000,20260401,R
500000,1983,2172,0,50400,53011,891171109,20260401,R
402000,1983,1478,0,29750,29248,891560000,20260401,F
390000,1962,1396,0,32200,21114,891070000,20260401,R
370000,1987,1216,0,25550,36211,891420000,20260401,F
185000,1977,2126,0,40250,37476,891470000,20260401,R
360000,1981,1410,0,24500,29108,891100000,20260401,R
360000,1977,1344,0,27300,19292,891040000,20260401,R
625000,1990,1653,0,65643,52745,891348564,20260401,R
460000,1982,1859,0,30100,36163,891080000,20260401,R
431000,1992,1384,0,46200,51337,891340000,20260401,R
245000,1962,1820,0,27300,22782,890520000,20260401,R
540000,2000,2276,0,46550,90874,911040000,20260401,R
313000,1985,1766,0,28000,37766,890140000,20260401,R
410000,1995,1887,0,39900,65004,891300000,20260401,R
250000,1989,1105,0,42350,36690,891230000,20260401,R
152500,1955,1506,0,33250,20053,891060000,20260401,R
470000,1996,1888,0,40950,64949,891290000,20260401,R
468000,1997,1602,0,42700,65061,891280000,20260401,R
470000,1996,1888,0,40950,64949,891290000,20260401,R
163134,1964,1580,0,35000,22097,891020000,20260401,A
350000,1963,2412,0,40600,34586,891064300,20260401,R
175000,1946,889,0,24500,11408,900040000,20260401,R
175000,1957,1180,0,24500,18951,902780000,20260401,T
315000,1971,912,0,37450,12858,891450000,20260401,R
1050000,1999,2102,0,72450,83809,812240000,20260401,R
365000,1976,1437,0,37450,20726,891450000,20260401,R
392000,1973,1994,0,37450,25907,891450000,20260401,R
430000,1976,1620,0,37450,22972,891450000,20260401,R
404000,1990,1554,0,35000,47072,303390000,20260401,R
915000,1997,2613,0,138688,112142,891440000,20260401,R
381000,1965,1356,0,26950,20662,891010000,20260401,R
88201,1963,1380,0,30800,18107,891340000,20260401,T
600000,1998,2417,0,70000,103063,891340000,20260401,R
216000,1955,1278,0,33250,17324,890300000,20260401,R
571000,2008,3248,0,52850,130654,891300000,20260401,R
425000,1997,1558,0,33950,62131,891080000,20260401,R
323000,1951,900,0,67550,13135,891020000,20260401,R
370800,1971,1437,0,37450,20616,891450000,20260401,R
439000,1988,1795,0,30100,43064,891100000,20260401,R
505000,1997,2007,0,40250,70277,891310000,20260401,R
420000,1970,1476,0,26250,22296,891100000,20260401,R
560000,2005,3285,0,42000,146662,891490000,20260401,R
400000,2003,1494,0,36050,67071,890310000,20260401,R
355700,1994,1179,0,41580,44836,852880000,20260401,R
275000,1925,360,0,23800,5464,891083071,20260401,U
328000,1962,1178,0,29750,17777,891690000,20260401,R
590000,2006,2645,0,51450,121512,891310000,20260401,R
423000,1992,1423,0,46200,49442,891340000,20260401,R
590000,2005,2196,0,50050,127922,890840000,20260401,R
1120000,1998,2555,0,91088,118485,891347476,20260401,R
648900,1994,1703,0,50750,62665,921280000,20260401,R
440000,2001,1532,0,40250,64707,891310000,20260401,R
245000,1956,1428,0,26250,18272,890520000,20260401,R
395000,2004,1800,0,35350,75003,891660000,20260401,R
280000,1963,1676,0,36400,25205,891390000,20260401,U
550000,2011,1964,0,50400,108018,891560000,20260401,R
480000,1994,1843,0,46200,65679,891340000,20260401,R
940000,1995,2577,0,86310,100774,890120000,20260401,R
297000,1989,1119,0,42350,38644,891490000,20260401,T
719999,1996,2210,0,46900,81059,891340000,20260401,R
835000,1992,2486,0,72450,91236,891340000,20260401,R
292000,1963,1521,0,28350,21017,891300000,20260401,R
590000,2004,2954,0,47950,132284,891490000,20260401,R
848000,1998,2773,0,114450,136898,891690000,20260401,R
669999,1989,1653,0,65643,52304,891340000,20260401,R
388000,2002,1560,0,26950,69001,891080000,20260401,R
425000,1987,1848,0,33600,47020,891080000,20260401,R
213000,1965,1889,0,28700,25259,891040000,20260401,R
450000,1979,2096,0,61950,36236,891290000,20260401,R
351000,1964,1087,0,30800,16983,891070000,20260401,R
499000,1994,1843,0,46200,66782,891340000,20260401,R
738500,1997,2176,0,72450,81439,891280000,20260401,R
435000,1986,2302,0,38500,63729,891830000,20260401,R
435000,1993,1789,0,45360,59313,891300000,20260401,R
425000,1995,1703,0,50750,62737,891340000,20260401,R
505000,1991,2946,0,30800,77503,891040000,20260401,R
256500,1988,1687,0,40250,49374,891460000,20260401,R
443000,1997,1860,0,33950,67497,891080000,20260401,R
385000,1978,2049,0,30800,29101,891040000,20260401,R
205000,1953,950,0,26250,12070,891010000,20260401,R
579500,2009,2343,0,47408,121034,890310000,20260401,R
312000,1979,1609,0,30800,30109,891040000,20260401,D
390000,1997,1360,0,46900,57360,891190000,20260401,R
385000,1984,1402,0,39270,36700,891070000,20260401,R
440000,1975,2214,0,40250,31683,891070000,20260401,R
545000,2004,3065,0,40250,114566,217370000,20260401,U
470000,1965,2082,0,36400,31959,891690000,20260401,R
350000,1962,1555,0,67550,22694,891020000,20260401,R
